Time,Amount,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
121958,1421.3007093748959,1.2498053194112153,2.546048333404475,-0.22425515875756974,1.0499842925713831,-0.7705679143861808,-1.405249190773309,1.1312300916590134,1.0950588664813858,0.4918732124419854,-0.6332851853461444,1.2293683143598584,1.0292258292458927,1.514974223933857,1.3343130995198207,1.155994016760827,-1.9262151654936983,0.10839346664819456,0.44408314250032854,0.7047661887422927,-1.7041474686733216,-0.4347522872582967,0.42087675793214857,1.2946988476379528,-1.0951939320836386,-1.5831224327190252,-0.011988392780742832,-0.9568805396457304,0.9447350533449612,0
146867,1439.8114381452115,0.42032458718452065,0.4130565337861825,-0.5941767487299575,-0.31778060433606964,-0.40073556918739084,-0.03578968593829679,-0.0665321534418896,0.8292839134258868,-1.3096333636908042,0.5860790343403636,-0.22055035697853806,-1.5896607719664104,-1.8383093347090476,0.39108439791157174,1.3823858403705351,-0.8225386189154409,-0.08475169122821145,-0.7913034759333643,-0.8754458558540966,0.6093365738366151,-0.501438536269412,-0.15838989451005403,-1.1550452855052697,0.3880336883437914,1.0048015009011375,1.3683857984152936,-0.15708779033948211,-1.0954699550553566,0
131932,1829.1193882491004,-0.2758095656019917,0.5792901443048852,-0.3359795095729449,-0.7290791631026989,-0.20462175126486848,1.177206798052249,0.12893419124781486,0.41857668266008285,0.23221450595489967,0.19717974380562603,0.18951619647725393,-1.4689352338290222,-0.3089610808117393,1.4505504653557402,-1.339786028442859,-0.4322035140054704,0.14305728854941072,1.039313228775777,0.45912134140960864,1.4192691693630406,-1.067863668700836,-0.46662186348476925,0.79785463454203,0.22424303707369864,0.897336745704938,0.37804935912477994,-0.9084290627492385,0.6107380590145758,0
103694,319.224323556164,-1.0575312514333424,1.1606824956971251,0.4327285991301843,1.0479129691305784,0.004813307376784878,0.6373536828753954,-0.945252658077477,-0.32701368599348823,-0.675584387414668,-0.7727743934943797,0.6336855319730593,-0.3423756496585116,-0.332340171585873,-0.12325071303617718,1.2464113010457534,-0.8107659620190041,-0.3877093999430967,0.7536361695107429,-1.3419488041757992,-0.5240680236527299,0.025121088551268475,-0.36850521215610155,-0.22202414095184106,-0.578962621542537,0.283492306370685,-0.3772164630269871,-0.8819447232566631,-2.67762826396075,0
119879,625.0411230402617,-0.6034362549027628,-0.4629490654253594,-0.5943663723462062,-0.24091124509361989,-0.12818546958576715,0.4602558635101262,-1.8140263481081507,-0.07638963626683336,0.4746334540141737,0.16319845949635756,-1.454788850536742,-1.360825781302701,0.8534418023971934,0.5458991171153241,0.38404197567554266,-1.5457373088085276,0.1949678858405548,0.019066819780465896,-0.6584311380971001,0.6445551141916945,0.16556619291438956,1.2881272885397144,1.011337955481682,-0.08274898381153292,0.7177561397368868,0.32026800493021235,-2.992756398743558,-0.7394937530221861,0
110268,1451.3600308597745,-0.25712227124721837,-1.0814196287454039,-0.19232391307236457,-1.5456501396999585,0.6597211996563939,1.3091443869175963,0.10770414779173078,-0.14751956461805613,1.4671626696512623,-0.41823278555492294,-0.6213489632049968,-1.8039678994145036,1.235660645383744,-0.17433208134186917,1.4276230373075767,0.4205438025657901,-0.40496366131259137,1.3243294344614964,1.1456624012862944,-0.48709315694954136,0.4285232957470924,0.08105184764989837,-0.8244572020911812,0.8652756043609039,-2.0251876006122114,0.034103629887237495,-1.0139919577909713,0.8602774246253376,0
54886,2167.7915180243053,1.3631531021067052,0.17651127616274478,-0.5031452519015814,0.5623166206232582,-1.6523670157038093,-0.7202290875189514,0.5513945495913972,-0.310368783581295,0.2895202093163524,2.0666013780140293,0.9972659536979144,-0.38546405722116556,-0.22673381002749265,2.379043591397103,0.5427311645443822,1.3857477592846201,-0.898881399021581,-0.06785672083807162,0.8710352353107661,0.5853811341269749,-0.6960162205519673,0.28171788512867446,-0.009055207382260087,-1.6073715703331335,-1.0817656166424707,-0.4425166161522406,-0.17114728943486926,-1.1912106247205203,0
137337,1404.666730359434,0.7699195585296634,0.2654038283485373,1.4439966655745458,0.4172634478581861,-1.475037198340117,0.01909471995756535,0.7026923848187648,-0.6011481365959827,-0.9008549064331837,0.3862422989629572,-0.5480879005079196,0.2340913614577646,0.19296585226868662,0.8412606863272118,0.17301556284763792,-0.012809722999356492,-0.07529859464191546,-0.2756458535087071,-0.2701800102324092,-2.258499356309548,0.3707757516194529,0.06014197592719535,-1.5184890471281571,-1.2918232452350389,1.80147361459218,0.23298582011103414,-2.833289925748711,-1.103583110505208,0
168266,596.4921494758504,0.3303190682426161,-1.6182107947131612,0.3426123982138901,1.137706202714778,0.19356939925357777,-0.5203821202023954,0.5947785958245864,0.26519863594830184,0.6264660917775864,-1.5606069870329287,-1.713642969068692,2.7989795302946594,0.2779868144772389,-1.116705130851207,1.2599852344622187,0.6481820456339864,-0.09710294061466763,1.9981027666588322,1.7057934334457312,0.16215666408741472,-1.0402743767100244,-0.667924930391628,0.4372889111707662,0.5818346007764538,-0.2577273324323497,0.40368670517427485,-1.3718524508261911,-0.5254230231528007,0
87498,1699.6119497506145,0.8700099075640746,0.37507191468277773,0.22006963296671936,0.3495949993602971,-0.6026858478277888,-0.2714557354520736,0.3681616950534575,-0.6463152957693439,0.4017887457877164,1.8205151002195816,-0.9022628876842483,0.5486751540456903,1.0533262394095841,1.8525974684746198,0.8518994381843165,-0.04253395398756395,1.8751700871262873,0.29573604228988787,-1.3101900804000925,0.3953909638434638,-0.21906379449457397,-2.1468209321668206,0.4487367282260853,0.05447784577391235,0.7574329674396315,-2.4545349068193487,0.607051751075836,0.17699221092223072,0
